Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A003806,L003806,C003806,2020-01-16,2020-04-06,Vehicle,Branch,6048,Approved,None
A003807,L003807,C003807,2020-07-02,2022-12-03,Vehicle,Agent,1174,Approved,None
A003808,L003808,C003808,2019-02-21,2023-08-14,Education,Branch,1193,Approved,None
A003809,L003809,C003809,2019-09-06,2023-12-08,Vehicle,Branch,4724,Approved,None
A003810,L003810,C003810,2020-12-21,2023-01-05,Personal,Branch,503,Approved,None
A003811,L003811,C003811,2023-08-08,2023-06-12,Personal,Agent,2085,Approved,None
A003812,L003812,C003812,2023-06-18,2023-02-24,Business,Agent,2534,Approved,None
A003813,L003813,C003813,2024-05-31,2021-01-13,Business,Branch,7180,Approved,None
A003814,L003814,C003814,2022-03-20,2022-02-10,Home Renovation,Agent,5655,Approved,None
A003815,L003815,C003815,2019-02-14,2022-08-01,Home Renovation,Agent,8180,Approved,None
A003816,L003816,C003816,2021-11-21,2023-11-23,Education,Branch,536,Approved,None
A003817,L003817,C003817,2019-03-27,2022-01-15,Vehicle,Online,5758,Approved,None
A003818,L003818,C003818,2024-01-19,2023-01-30,Home Renovation,Branch,9724,Approved,None
A003819,L003819,C003819,2019-07-06,2020-04-13,Personal,Online,6785,Approved,None
A003820,L003820,C003820,2024-01-18,2020-08-25,Personal,Online,3876,Approved,None
A003821,L003821,C003821,2023-02-20,2023-03-01,Home Renovation,Agent,2217,Approved,None
A003822,L003822,C003822,2021-07-07,2021-02-14,Personal,Agent,5530,Approved,None
A003823,L003823,C003823,2022-07-07,2023-09-25,Education,Online,8479,Approved,None
A003824,L003824,C003824,2023-05-01,2023-11-19,Home Renovation,Agent,2063,Approved,None
A003825,L003825,C003825,2020-06-02,2021-01-07,Vehicle,Online,2247,Approved,None
A003826,L003826,C003826,2021-05-08,2022-03-20,Business,Agent,6229,Approved,None
A003827,L003827,C003827,2020-01-18,2023-09-01,Home Renovation,Agent,2269,Approved,None
A003828,L003828,C003828,2022-07-16,2024-07-09,Vehicle,Online,3582,Approved,None
A003829,L003829,C003829,2024-10-13,2023-12-03,Home Renovation,Online,7648,Approved,None
A003830,L003830,C003830,2019-09-27,2021-11-12,Business,Agent,8305,Approved,None
A003831,L003831,C003831,2021-05-09,2024-12-24,Home Renovation,Branch,1089,Approved,None
A003832,L003832,C003832,2023-03-18,2023-12-15,Education,Online,1865,Approved,None
A003833,L003833,C003833,2024-01-25,2023-02-02,Home Renovation,Agent,2793,Approved,None
A003834,L003834,C003834,2020-09-03,2022-03-13,Education,Branch,6344,Approved,None
A003835,L003835,C003835,2021-10-08,2021-08-04,Business,Online,5313,Approved,None
A003836,L003836,C003836,2023-12-16,2024-12-22,Business,Agent,9388,Approved,None
A003837,L003837,C003837,2024-10-13,2022-02-05,Home Renovation,Agent,8757,Approved,None
A003838,L003838,C003838,2021-12-03,2021-08-04,Education,Online,1777,Approved,None
A003839,L003839,C003839,2021-11-13,2023-10-30,Home Renovation,Online,6365,Approved,None
A003840,L003840,C003840,2024-04-08,2020-07-17,Home Renovation,Online,1885,Approved,None
A003841,L003841,C003841,2024-07-09,2020-08-20,Vehicle,Branch,8063,Approved,None
A003842,L003842,C003842,2024-03-10,2024-07-01,Home Renovation,Branch,2721,Approved,None
A003843,L003843,C003843,2023-10-08,2024-07-30,Home Renovation,Agent,6437,Approved,None
A003844,L003844,C003844,2022-10-15,2023-04-02,Personal,Branch,7585,Approved,None
A003845,L003845,C003845,2021-08-02,2020-01-09,Vehicle,Branch,3773,Approved,None
A003846,L003846,C003846,2020-01-07,2022-10-18,Education,Branch,1704,Approved,None
A003847,L003847,C003847,2021-01-18,2023-03-05,Home Renovation,Agent,3937,Approved,None
A003848,L003848,C003848,2021-09-05,2020-08-22,Business,Branch,8717,Approved,None
A003849,L003849,C003849,2021-01-27,2024-11-06,Education,Online,5042,Approved,None
A003850,L003850,C003850,2020-04-20,2022-07-23,Personal,Agent,5017,Approved,None
A003851,L003851,C003851,2021-11-10,2020-08-04,Home Renovation,Online,5352,Approved,None
A003852,L003852,C003852,2024-05-21,2022-09-19,Home Renovation,Branch,3678,Approved,None
A003853,L003853,C003853,2020-09-04,2024-01-23,Vehicle,Online,9925,Approved,None
A003854,L003854,C003854,2019-05-18,2023-09-05,Business,Branch,9411,Approved,None
A003855,L003855,C003855,2019-06-17,2024-11-04,Business,Agent,956,Approved,None
A003856,L003856,C003856,2023-03-27,2023-09-02,Business,Branch,2987,Approved,None
A003857,L003857,C003857,2019-02-08,2020-01-25,Personal,Agent,5582,Approved,None
A003858,L003858,C003858,2022-06-21,2020-01-04,Business,Agent,4548,Approved,None
A003859,L003859,C003859,2024-12-22,2023-02-24,Vehicle,Agent,762,Approved,None
A003860,L003860,C003860,2023-05-14,2023-09-25,Education,Agent,2640,Approved,None
A003861,L003861,C003861,2023-12-02,2022-05-01,Vehicle,Online,4737,Approved,None
A003862,L003862,C003862,2022-01-21,2022-10-20,Home Renovation,Online,8696,Approved,None
A003863,L003863,C003863,2023-03-02,2024-11-16,Vehicle,Online,8101,Approved,None
A003864,L003864,C003864,2024-09-09,2024-05-07,Personal,Online,5400,Approved,None
A003865,L003865,C003865,2023-09-01,2022-12-23,Vehicle,Online,9486,Approved,None
A003866,L003866,C003866,2021-02-10,2022-10-03,Business,Agent,8234,Approved,None
A003867,L003867,C003867,2023-01-17,2020-10-07,Business,Agent,8730,Approved,None
A003868,L003868,C003868,2021-07-15,2023-05-15,Business,Online,5773,Approved,None
A003869,L003869,C003869,2019-04-25,2024-02-03,Home Renovation,Branch,3668,Approved,None
A003870,L003870,C003870,2024-06-07,2023-03-29,Business,Agent,4807,Approved,None
A003871,L003871,C003871,2020-10-10,2023-01-31,Education,Online,6337,Approved,None
A003872,L003872,C003872,2019-04-29,2020-06-03,Home Renovation,Branch,6930,Approved,None
A003873,L003873,C003873,2022-08-08,2024-10-12,Home Renovation,Branch,1274,Approved,None
A003874,L003874,C003874,2022-10-07,2021-09-07,Home Renovation,Online,956,Approved,None
A003875,L003875,C003875,2021-11-20,2023-03-08,Education,Branch,9075,Approved,None
A003876,L003876,C003876,2022-01-03,2020-09-24,Home Renovation,Online,4103,Approved,None
A003877,L003877,C003877,2021-12-19,2021-08-16,Vehicle,Online,5425,Approved,None
A003878,L003878,C003878,2023-08-30,2024-03-19,Education,Branch,2403,Approved,None
A003879,L003879,C003879,2019-06-21,2020-08-07,Personal,Agent,7796,Approved,None
A003880,L003880,C003880,2024-03-24,2023-01-24,Education,Online,6002,Approved,None
A003881,L003881,C003881,2020-11-16,2023-02-09,Personal,Online,537,Approved,None
A003882,L003882,C003882,2019-12-29,2020-10-21,Business,Online,8493,Approved,None
A003883,L003883,C003883,2022-09-04,2022-08-15,Vehicle,Online,5845,Approved,None
A003884,L003884,C003884,2024-12-03,2022-05-27,Vehicle,Branch,4303,Approved,None
A003885,L003885,C003885,2023-05-07,2022-05-05,Vehicle,Online,5133,Approved,None
A003886,L003886,C003886,2019-08-18,2022-12-18,Vehicle,Branch,6580,Approved,None
A003887,L003887,C003887,2023-10-09,2024-10-27,Personal,Online,4619,Approved,None
A003888,L003888,C003888,2022-01-15,2021-08-22,Business,Branch,6513,Approved,None
A003889,L003889,C003889,2019-08-20,2023-06-19,Education,Online,7295,Approved,None
A003890,L003890,C003890,2021-05-07,2021-05-01,Personal,Branch,7747,Approved,None
A003891,L003891,C003891,2021-09-27,2023-06-03,Business,Online,7957,Approved,None
A003892,L003892,C003892,2019-04-28,2023-06-05,Personal,Online,8964,Approved,None
A003893,L003893,C003893,2021-03-09,2020-04-12,Home Renovation,Agent,918,Approved,None
A003894,L003894,C003894,2019-09-27,2022-10-24,Vehicle,Branch,8389,Approved,None
A003895,L003895,C003895,2022-04-11,2022-01-16,Business,Agent,4212,Approved,None
A003896,L003896,C003896,2019-12-30,2020-04-17,Personal,Branch,3548,Approved,None
A003897,L003897,C003897,2021-05-07,2021-10-28,Personal,Branch,2686,Approved,None
A003898,L003898,C003898,2023-11-07,2022-02-07,Home Renovation,Online,9260,Approved,None
A003899,L003899,C003899,2020-04-20,2021-06-22,Business,Branch,1466,Approved,None
A003900,L003900,C003900,2021-08-25,2021-08-15,Education,Agent,2119,Approved,None
A003901,L003901,C003901,2022-06-06,2023-08-30,Business,Online,1910,Approved,None
A003902,L003902,C003902,2019-09-24,2020-01-12,Vehicle,Online,4538,Approved,None
A003903,L003903,C003903,2019-05-01,2022-07-06,Business,Branch,7202,Approved,None
A003904,L003904,C003904,2023-05-11,2022-02-04,Business,Agent,8168,Approved,None
A003905,L003905,C003905,2019-01-09,2020-09-20,Education,Agent,9626,Approved,None
A003906,L003906,C003906,2024-08-23,2022-06-28,Personal,Branch,5638,Approved,None
A003907,L003907,C003907,2024-03-14,2020-07-27,Personal,Online,8488,Approved,None
A003908,L003908,C003908,2024-03-07,2024-05-17,Education,Agent,7959,Approved,None
A003909,L003909,C003909,2022-09-30,2023-02-22,Education,Agent,9481,Approved,None
A003910,L003910,C003910,2023-08-13,2024-01-23,Education,Agent,9605,Approved,None
A003911,L003911,C003911,2019-04-17,2023-11-26,Business,Branch,1203,Approved,None
A003912,L003912,C003912,2019-03-18,2022-10-30,Home Renovation,Online,2613,Approved,None
A003913,L003913,C003913,2021-02-26,2020-01-07,Vehicle,Branch,2441,Approved,None
A003914,L003914,C003914,2022-08-18,2023-11-13,Education,Agent,8079,Approved,None
A003915,L003915,C003915,2021-03-09,2020-04-28,Business,Online,8350,Approved,None
A003916,L003916,C003916,2023-06-20,2020-04-30,Business,Agent,2477,Approved,None
A003917,L003917,C003917,2019-01-08,2021-10-30,Home Renovation,Agent,8281,Approved,None
A003918,L003918,C003918,2024-07-13,2020-10-13,Home Renovation,Online,8707,Approved,None
A003919,L003919,C003919,2019-12-30,2023-04-22,Business,Agent,1479,Approved,None
A003920,L003920,C003920,2019-08-16,2022-08-09,Home Renovation,Agent,8789,Approved,None
A003921,L003921,C003921,2024-02-07,2021-08-03,Vehicle,Agent,2535,Approved,None
A003922,L003922,C003922,2020-12-17,2021-05-17,Home Renovation,Online,7591,Approved,None
A003923,L003923,C003923,2022-03-10,2024-12-21,Home Renovation,Agent,8114,Approved,None
A003924,L003924,C003924,2019-05-03,2022-07-24,Education,Branch,4913,Approved,None
A003925,L003925,C003925,2021-02-04,2021-11-23,Education,Branch,3504,Approved,None
A003926,L003926,C003926,2021-07-29,2023-02-13,Education,Branch,9272,Approved,None
A003927,L003927,C003927,2019-11-29,2022-09-16,Personal,Online,7179,Approved,None
A003928,L003928,C003928,2023-01-17,2023-08-13,Business,Online,1821,Approved,None
A003929,L003929,C003929,2022-10-10,2022-12-24,Personal,Branch,4822,Approved,None
A003930,L003930,C003930,2021-03-24,2020-02-08,Home Renovation,Branch,522,Approved,None
A003931,L003931,C003931,2021-06-01,2020-10-19,Home Renovation,Online,3244,Approved,None
A003932,L003932,C003932,2019-01-24,2021-12-11,Education,Online,631,Approved,None
A003933,L003933,C003933,2019-07-26,2023-04-03,Personal,Agent,584,Approved,None
A003934,L003934,C003934,2020-08-26,2022-07-30,Education,Agent,5653,Approved,None
A003935,L003935,C003935,2024-07-15,2024-08-07,Home Renovation,Branch,4758,Approved,None
A003936,L003936,C003936,2021-08-11,2024-11-13,Personal,Agent,6524,Approved,None
A003937,L003937,C003937,2020-09-29,2021-01-12,Vehicle,Branch,5064,Approved,None
A003938,L003938,C003938,2019-08-22,2020-06-14,Business,Branch,4086,Approved,None
A003939,L003939,C003939,2024-03-24,2021-12-01,Home Renovation,Online,1597,Approved,None
A003940,L003940,C003940,2023-06-27,2021-04-30,Vehicle,Online,9092,Approved,None
A003941,L003941,C003941,2023-12-31,2020-09-14,Home Renovation,Online,3188,Approved,None
A003942,L003942,C003942,2024-07-21,2020-02-18,Personal,Agent,7710,Approved,None
A003943,L003943,C003943,2022-01-10,2022-01-21,Business,Online,4890,Approved,None
A003944,L003944,C003944,2023-10-13,2022-01-22,Vehicle,Online,8053,Approved,None
A003945,L003945,C003945,2020-12-21,2023-03-22,Education,Online,1271,Approved,None
A003946,L003946,C003946,2019-05-09,2023-06-04,Vehicle,Online,6424,Approved,None
A003947,L003947,C003947,2019-05-06,2023-12-23,Vehicle,Agent,7849,Approved,None
A003948,L003948,C003948,2021-09-14,2020-01-12,Business,Agent,5150,Approved,None
A003949,L003949,C003949,2021-10-11,2021-06-12,Vehicle,Branch,3591,Approved,None
A003950,L003950,C003950,2020-05-28,2024-08-17,Home Renovation,Online,8211,Approved,None
A003951,L003951,C003951,2020-04-15,2021-07-25,Education,Agent,2472,Approved,None
A003952,L003952,C003952,2024-06-29,2024-10-03,Business,Agent,2847,Approved,None
A003953,L003953,C003953,2024-05-02,2020-09-21,Home Renovation,Agent,8081,Approved,None
A003954,L003954,C003954,2021-05-21,2021-06-15,Vehicle,Online,4300,Approved,None
A003955,L003955,C003955,2021-03-21,2020-03-08,Home Renovation,Agent,2939,Approved,None
A003956,L003956,C003956,2021-12-02,2021-07-04,Business,Branch,4848,Approved,None
A003957,L003957,C003957,2019-09-06,2021-08-07,Education,Branch,8654,Approved,None
A003958,L003958,C003958,2020-05-20,2021-01-26,Personal,Branch,877,Approved,None
A003959,L003959,C003959,2022-12-17,2023-12-09,Personal,Agent,3062,Approved,None
A003960,L003960,C003960,2019-09-30,2024-06-14,Business,Branch,4418,Approved,None
A003961,L003961,C003961,2021-09-16,2022-09-01,Personal,Online,2062,Approved,None
A003962,L003962,C003962,2019-10-19,2020-04-20,Vehicle,Branch,8325,Approved,None
A003963,L003963,C003963,2024-10-14,2021-02-05,Vehicle,Agent,8268,Approved,None
A003964,L003964,C003964,2024-10-13,2020-09-19,Vehicle,Online,8928,Approved,None
A003965,L003965,C003965,2021-08-13,2020-05-05,Personal,Online,4495,Approved,None
A003966,L003966,C003966,2022-07-21,2020-04-08,Vehicle,Online,2463,Approved,None
A003967,L003967,C003967,2022-02-20,2020-07-15,Education,Branch,5204,Approved,None
A003968,L003968,C003968,2024-05-29,2021-06-15,Business,Online,7197,Approved,None
A003969,L003969,C003969,2021-02-10,2021-10-11,Home Renovation,Online,5286,Approved,None
A003970,L003970,C003970,2020-04-09,2021-02-23,Business,Agent,5188,Approved,None
A003971,L003971,C003971,2022-02-23,2022-08-05,Education,Agent,4951,Approved,None
A003972,L003972,C003972,2022-03-31,2023-11-28,Vehicle,Online,1544,Approved,None
A003973,L003973,C003973,2019-05-28,2020-01-15,Personal,Branch,4019,Approved,None
A003974,L003974,C003974,2022-09-05,2020-05-20,Education,Branch,5459,Approved,None
A003975,L003975,C003975,2021-01-07,2023-08-25,Home Renovation,Branch,5720,Approved,None
A003976,L003976,C003976,2021-05-25,2020-04-30,Vehicle,Branch,8654,Approved,None
A003977,L003977,C003977,2021-12-06,2022-04-23,Home Renovation,Online,3313,Approved,None
A003978,L003978,C003978,2022-09-20,2023-06-22,Business,Online,5889,Approved,None
A003979,L003979,C003979,2023-03-19,2022-12-10,Vehicle,Online,5896,Approved,None
A003980,L003980,C003980,2020-04-29,2024-11-15,Home Renovation,Branch,4192,Approved,None
A003981,L003981,C003981,2021-08-16,2021-12-29,Home Renovation,Online,2364,Approved,None
A003982,L003982,C003982,2024-04-28,2021-02-01,Home Renovation,Online,2215,Approved,None
A003983,L003983,C003983,2019-05-08,2021-12-15,Home Renovation,Agent,5861,Approved,None
A003984,L003984,C003984,2020-11-21,2022-10-11,Business,Online,2981,Approved,None
A003985,L003985,C003985,2022-02-17,2021-06-22,Business,Online,9693,Approved,None
A003986,L003986,C003986,2022-03-18,2020-09-25,Business,Branch,1796,Approved,None
A003987,L003987,C003987,2023-09-24,2024-10-31,Business,Branch,7347,Approved,None
A003988,L003988,C003988,2024-07-31,2024-05-12,Personal,Agent,4188,Approved,None
A003989,L003989,C003989,2021-10-25,2024-07-13,Business,Online,3170,Approved,None
A003990,L003990,C003990,2022-06-29,2022-09-29,Business,Agent,956,Approved,None
A003991,L003991,C003991,2022-12-03,2022-08-12,Personal,Online,1680,Approved,None
A003992,L003992,C003992,2024-01-09,2022-02-28,Home Renovation,Agent,7196,Approved,None
A003993,L003993,C003993,2022-03-08,2020-04-28,Business,Agent,8671,Approved,None
A003994,L003994,C003994,2020-01-09,2024-11-20,Personal,Agent,8316,Approved,None
A003995,L003995,C003995,2020-10-18,2021-08-09,Personal,Online,9048,Approved,None
A003996,L003996,C003996,2022-07-10,2022-05-27,Education,Branch,5668,Approved,None
A003997,L003997,C003997,2020-11-28,2022-04-17,Business,Branch,1194,Approved,None
A003998,L003998,C003998,2021-05-29,2021-04-29,Vehicle,Online,9526,Approved,None
A003999,L003999,C003999,2019-06-15,2023-08-24,Personal,Branch,2286,Approved,None
A004000,L004000,C004000,2022-08-26,2021-07-26,Vehicle,Agent,4014,Approved,None
A004001,L004001,C004001,2020-04-28,2021-06-26,Education,Branch,3611,Approved,None
A004002,L004002,C004002,2020-01-09,2023-08-22,Home Renovation,Online,1117,Approved,None
A004003,L004003,C004003,2022-10-22,2021-01-23,Business,Branch,2972,Approved,None
A004004,L004004,C004004,2020-01-12,2024-11-09,Personal,Agent,4020,Approved,None
A004005,L004005,C004005,2021-12-25,2022-06-18,Personal,Agent,6094,Approved,None
A004006,L004006,C004006,2024-04-14,2020-10-24,Home Renovation,Agent,6202,Approved,None
A004007,L004007,C004007,2021-05-17,2020-06-17,Vehicle,Branch,4698,Approved,None
A004008,L004008,C004008,2021-05-02,2024-07-12,Personal,Online,8427,Approved,None
A004009,L004009,C004009,2023-06-27,2023-08-06,Vehicle,Online,781,Approved,None
A004010,L004010,C004010,2024-07-11,2022-10-23,Home Renovation,Online,8403,Approved,None
A004011,L004011,C004011,2022-01-04,2024-11-04,Business,Online,2444,Approved,None
A004012,L004012,C004012,2022-10-19,2022-09-12,Education,Agent,4515,Approved,None
A004013,L004013,C004013,2020-09-17,2020-11-25,Home Renovation,Online,4033,Approved,None
A004014,L004014,C004014,2020-04-08,2022-02-01,Home Renovation,Branch,9440,Approved,None
A004015,L004015,C004015,2022-02-10,2023-03-21,Vehicle,Online,561,Approved,None
A004016,L004016,C004016,2023-11-17,2021-03-10,Home Renovation,Agent,4872,Approved,None
A004017,L004017,C004017,2019-02-05,2024-03-18,Education,Agent,1225,Approved,None
A004018,L004018,C004018,2024-06-24,2021-07-23,Vehicle,Agent,6611,Approved,None
A004019,L004019,C004019,2021-06-21,2021-05-10,Home Renovation,Branch,3733,Approved,None
A004020,L004020,C004020,2023-09-22,2020-02-01,Personal,Online,8740,Approved,None
A004021,L004021,C004021,2019-12-07,2020-09-11,Personal,Branch,820,Approved,None
A004022,L004022,C004022,2024-06-20,2023-12-31,Personal,Agent,7375,Approved,None
A004023,L004023,C004023,2021-11-21,2024-11-30,Vehicle,Online,4812,Approved,None
A004024,L004024,C004024,2020-04-03,2020-04-09,Vehicle,Agent,2403,Approved,None
A004025,L004025,C004025,2024-05-19,2024-06-28,Vehicle,Agent,8873,Approved,None
A004026,L004026,C004026,2019-03-12,2021-11-16,Home Renovation,Agent,1939,Approved,None
A004027,L004027,C004027,2024-09-04,2024-09-27,Personal,Branch,4449,Approved,None
A004028,L004028,C004028,2020-11-14,2023-10-24,Business,Online,1335,Approved,None
A004029,L004029,C004029,2019-11-17,2023-09-10,Business,Branch,8207,Approved,None
A004030,L004030,C004030,2019-06-14,2024-06-16,Education,Online,5545,Approved,None
A004031,L004031,C004031,2019-12-18,2022-05-02,Vehicle,Branch,3697,Approved,None
A004032,L004032,C004032,2024-10-03,2023-12-29,Home Renovation,Branch,1002,Approved,None
