Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A009463,L009463,C009463,2024-08-25,2024-12-21,Personal,Online,2114,Approved,
A009464,L009464,C009464,2020-01-28,2020-10-11,Vehicle,Agent,6007,Approved,
A009465,L009465,C009465,2023-07-31,2021-03-10,Vehicle,Agent,1856,Approved,
A009466,L009466,C009466,2020-06-13,2020-12-14,Vehicle,Branch,9419,Approved,
A009467,L009467,C009467,2022-08-16,2020-06-22,Vehicle,Branch,3014,Approved,
A009468,L009468,C009468,2023-06-29,2023-11-20,Personal,Branch,8922,Approved,
A009469,L009469,C009469,2020-04-04,2021-08-31,Vehicle,Agent,5701,Approved,
A009470,L009470,C009470,2024-01-28,2021-12-12,Personal,Branch,1166,Approved,
A009471,L009471,C009471,2020-05-06,2022-09-11,Personal,Agent,5953,Approved,
A009472,L009472,C009472,2020-02-03,2021-11-24,Business,Agent,9276,Approved,
A009473,L009473,C009473,2022-07-27,2021-01-10,Vehicle,Branch,4036,Approved,
A009474,L009474,C009474,2019-08-15,2023-07-09,Business,Branch,3107,Approved,
A009475,L009475,C009475,2019-05-04,2022-12-02,Home Renovation,Online,3966,Approved,
A009476,L009476,C009476,2022-05-23,2024-05-13,Personal,Online,2530,Approved,
A009477,L009477,C009477,2022-10-31,2024-09-14,Home Renovation,Branch,6603,Approved,
A009478,L009478,C009478,2023-03-22,2021-07-11,Home Renovation,Online,1267,Approved,
A009479,L009479,C009479,2022-03-05,2021-01-05,Home Renovation,Branch,8889,Approved,
A009480,L009480,C009480,2023-08-10,2020-10-20,Personal,Online,4812,Approved,
A009481,L009481,C009481,2024-10-29,2023-12-20,Home Renovation,Online,2777,Approved,
A009482,L009482,C009482,2024-02-04,2024-07-14,Business,Online,9314,Approved,
A009483,L009483,C009483,2024-02-23,2024-10-29,Home Renovation,Online,9781,Approved,
A009484,L009484,C009484,2020-05-24,2021-04-16,Home Renovation,Online,4188,Approved,
A009485,L009485,C009485,2023-08-22,2022-09-05,Business,Agent,7223,Approved,
A009486,L009486,C009486,2021-09-20,2020-01-11,Home Renovation,Branch,4023,Approved,
A009487,L009487,C009487,2022-06-28,2021-08-19,Personal,Agent,7777,Approved,
A009488,L009488,C009488,2024-05-12,2022-07-30,Home Renovation,Online,7160,Approved,
A009489,L009489,C009489,2021-10-22,2021-11-07,Business,Online,8576,Approved,
A009490,L009490,C009490,2023-03-19,2022-09-09,Personal,Online,3038,Approved,
A009491,L009491,C009491,2024-11-20,2024-06-14,Business,Online,4876,Approved,
A009492,L009492,C009492,2021-04-24,2024-10-03,Education,Online,7011,Approved,
A009493,L009493,C009493,2020-07-10,2020-04-14,Home Renovation,Branch,5266,Approved,
A009494,L009494,C009494,2024-07-30,2024-07-23,Personal,Online,6505,Approved,
A009495,L009495,C009495,2019-08-08,2024-04-30,Vehicle,Agent,2365,Approved,
A009496,L009496,C009496,2022-08-16,2020-11-09,Home Renovation,Branch,6658,Approved,
A009497,L009497,C009497,2024-04-25,2024-12-24,Personal,Branch,5103,Approved,
A009498,L009498,C009498,2019-08-18,2022-02-11,Personal,Agent,6641,Approved,
A009499,L009499,C009499,2022-09-11,2024-07-30,Personal,Online,8390,Approved,
A009500,L009500,C009500,2020-06-07,2021-12-09,Personal,Agent,1728,Approved,
A009501,L009501,C009501,2019-09-12,2023-10-20,Education,Agent,3219,Approved,
A009502,L009502,C009502,2021-03-26,2021-09-01,Personal,Branch,7243,Approved,
A009503,L009503,C009503,2021-06-01,2020-03-14,Education,Online,9573,Approved,
A009504,L009504,C009504,2020-07-19,2021-06-27,Home Renovation,Online,7929,Approved,
A009505,L009505,C009505,2020-09-28,2022-03-20,Personal,Agent,8101,Approved,
A009506,L009506,C009506,2024-11-25,2020-07-19,Education,Agent,8953,Approved,
A009507,L009507,C009507,2020-05-24,2022-07-17,Education,Branch,4894,Approved,
A009508,L009508,C009508,2021-10-12,2021-03-15,Personal,Branch,8226,Approved,
A009509,L009509,C009509,2024-08-09,2024-02-01,Home Renovation,Branch,3414,Approved,
A009510,L009510,C009510,2019-04-10,2022-06-13,Business,Agent,1724,Approved,
A009511,L009511,C009511,2024-12-18,2022-12-14,Personal,Online,2002,Approved,
A009512,L009512,C009512,2023-12-15,2024-10-25,Personal,Branch,8381,Approved,
A009513,L009513,C009513,2021-09-13,2023-10-13,Education,Branch,1708,Approved,
A009514,L009514,C009514,2021-04-25,2022-07-04,Vehicle,Branch,5784,Approved,
A009515,L009515,C009515,2022-09-27,2020-07-12,Home Renovation,Branch,2301,Approved,
A009516,L009516,C009516,2020-04-16,2020-10-04,Vehicle,Agent,9910,Approved,
A009517,L009517,C009517,2020-06-02,2023-01-04,Business,Branch,6548,Approved,
A009518,L009518,C009518,2019-07-24,2021-11-20,Vehicle,Online,2551,Approved,
A009519,L009519,C009519,2021-10-09,2021-05-15,Home Renovation,Online,1564,Approved,
A009520,L009520,C009520,2021-03-14,2023-01-05,Home Renovation,Online,1690,Approved,
A009521,L009521,C009521,2019-11-18,2024-01-28,Home Renovation,Agent,1557,Approved,
A009522,L009522,C009522,2022-01-29,2022-03-04,Business,Branch,4021,Approved,
A009523,L009523,C009523,2019-10-22,2024-02-11,Home Renovation,Agent,613,Approved,
A009524,L009524,C009524,2023-05-13,2020-10-23,Vehicle,Online,6776,Approved,
A009525,L009525,C009525,2021-01-28,2021-05-21,Home Renovation,Online,3796,Approved,
A009526,L009526,C009526,2023-07-21,2020-11-10,Home Renovation,Branch,7759,Approved,
A009527,L009527,C009527,2020-01-27,2020-02-19,Home Renovation,Agent,1798,Approved,
A009528,L009528,C009528,2023-11-25,2023-12-26,Vehicle,Agent,4339,Approved,
A009529,L009529,C009529,2024-12-02,2021-09-20,Personal,Branch,5551,Approved,
A009530,L009530,C009530,2023-03-16,2020-07-27,Business,Branch,8122,Approved,
A009531,L009531,C009531,2024-04-10,2020-03-10,Business,Branch,7922,Approved,
A009532,L009532,C009532,2023-07-27,2024-04-24,Business,Branch,7587,Approved,
A009533,L009533,C009533,2019-03-19,2022-09-09,Vehicle,Agent,7337,Approved,
A009534,L009534,C009534,2023-01-08,2023-02-12,Personal,Online,6390,Approved,
A009535,L009535,C009535,2023-01-16,2023-01-09,Education,Online,7135,Approved,
A009536,L009536,C009536,2021-02-04,2023-05-01,Personal,Branch,6458,Approved,
A009537,L009537,C009537,2021-03-14,2020-04-20,Business,Online,8507,Approved,
A009538,L009538,C009538,2019-02-19,2022-05-06,Personal,Agent,1584,Approved,
A009539,L009539,C009539,2020-12-12,2020-10-07,Personal,Online,5941,Approved,
A009540,L009540,C009540,2021-02-16,2021-08-26,Personal,Online,7809,Approved,
A009541,L009541,C009541,2022-10-12,2020-04-23,Home Renovation,Branch,1681,Approved,
A009542,L009542,C009542,2020-06-12,2020-07-07,Home Renovation,Online,3449,Approved,
A009543,L009543,C009543,2023-03-27,2023-04-09,Personal,Online,6758,Approved,
A009544,L009544,C009544,2023-08-10,2024-06-05,Education,Online,2922,Approved,
A009545,L009545,C009545,2023-09-20,2020-06-18,Personal,Branch,8887,Approved,
A009546,L009546,C009546,2023-06-01,2023-08-11,Vehicle,Agent,3093,Approved,
A009547,L009547,C009547,2023-06-25,2024-09-10,Business,Agent,9960,Approved,
A009548,L009548,C009548,2024-11-09,2024-01-31,Personal,Online,6319,Approved,
A009549,L009549,C009549,2022-04-21,2020-09-20,Business,Agent,5452,Approved,
A009550,L009550,C009550,2022-07-31,2023-03-14,Home Renovation,Agent,7030,Approved,
A009551,L009551,C009551,2024-09-03,2022-01-14,Home Renovation,Branch,2672,Approved,
A009552,L009552,C009552,2020-03-15,2024-06-02,Home Renovation,Agent,2161,Approved,
A009553,L009553,C009553,2024-12-28,2021-04-29,Vehicle,Branch,5414,Approved,
A009554,L009554,C009554,2020-11-08,2020-04-18,Business,Agent,3993,Approved,
A009555,L009555,C009555,2024-09-04,2022-03-19,Business,Branch,8215,Approved,
A009556,L009556,C009556,2020-04-01,2022-05-11,Personal,Online,4226,Approved,
A009557,L009557,C009557,2019-08-26,2024-05-26,Education,Online,2479,Approved,
A009558,L009558,C009558,2021-07-31,2023-06-09,Education,Branch,8014,Approved,
A009559,L009559,C009559,2020-03-22,2023-10-23,Home Renovation,Branch,7220,Approved,
A009560,L009560,C009560,2019-03-04,2022-10-29,Vehicle,Agent,7389,Approved,
A009561,L009561,C009561,2020-02-22,2023-12-12,Education,Agent,6981,Approved,
A009562,L009562,C009562,2020-12-24,2021-11-04,Vehicle,Agent,5440,Approved,
A009563,L009563,C009563,2023-04-17,2023-02-03,Personal,Online,6493,Approved,
A009564,L009564,C009564,2022-11-22,2020-08-20,Business,Online,3915,Approved,
A009565,L009565,C009565,2020-04-13,2024-12-20,Personal,Online,9355,Approved,
A009566,L009566,C009566,2021-02-15,2020-02-22,Vehicle,Branch,8195,Approved,
A009567,L009567,C009567,2023-08-25,2020-02-06,Business,Agent,2021,Approved,
A009568,L009568,C009568,2019-12-11,2022-10-06,Vehicle,Agent,3347,Approved,
A009569,L009569,C009569,2023-06-24,2024-08-27,Education,Online,2064,Approved,
A009570,L009570,C009570,2022-02-17,2020-12-13,Education,Online,2052,Approved,
A009571,L009571,C009571,2020-01-02,2023-07-19,Home Renovation,Agent,6909,Approved,
A009572,L009572,C009572,2023-07-22,2021-05-27,Education,Online,5380,Approved,
A009573,L009573,C009573,2020-10-23,2021-03-07,Education,Online,7108,Approved,
A009574,L009574,C009574,2023-10-02,2022-02-17,Home Renovation,Branch,1619,Approved,
A009575,L009575,C009575,2019-02-08,2020-02-11,Vehicle,Branch,3766,Approved,
A009576,L009576,C009576,2024-09-25,2022-08-14,Business,Agent,1091,Approved,
A009577,L009577,C009577,2019-08-05,2022-08-18,Personal,Online,8928,Approved,
A009578,L009578,C009578,2024-03-01,2020-02-20,Vehicle,Online,7875,Approved,
A009579,L009579,C009579,2024-01-24,2021-06-01,Personal,Online,8373,Approved,
A009580,L009580,C009580,2020-03-13,2024-05-30,Business,Online,5396,Approved,
A009581,L009581,C009581,2022-03-23,2023-09-01,Vehicle,Branch,2759,Approved,
A009582,L009582,C009582,2024-01-02,2024-12-25,Personal,Online,3925,Approved,
A009583,L009583,C009583,2022-10-15,2022-01-12,Personal,Branch,619,Approved,
A009584,L009584,C009584,2019-02-23,2022-12-14,Home Renovation,Branch,6953,Approved,
A009585,L009585,C009585,2020-05-09,2022-11-18,Education,Agent,6379,Approved,
A009586,L009586,C009586,2020-11-16,2022-02-07,Home Renovation,Agent,5130,Approved,
A009587,L009587,C009587,2022-11-01,2024-04-20,Personal,Online,2307,Approved,
A009588,L009588,C009588,2022-05-06,2024-08-31,Business,Agent,8809,Approved,
A009589,L009589,C009589,2020-09-08,2021-07-08,Business,Branch,3091,Approved,
A009590,L009590,C009590,2020-06-06,2021-09-04,Personal,Online,8282,Approved,
A009591,L009591,C009591,2024-06-21,2022-12-06,Business,Agent,5444,Approved,
A009592,L009592,C009592,2021-05-26,2021-05-09,Education,Branch,8962,Approved,
A009593,L009593,C009593,2024-08-24,2020-12-03,Home Renovation,Agent,4992,Approved,
A009594,L009594,C009594,2022-03-01,2023-04-03,Education,Agent,7654,Approved,
A009595,L009595,C009595,2022-02-17,2022-05-23,Business,Online,5707,Approved,
A009596,L009596,C009596,2021-01-23,2020-09-07,Vehicle,Branch,3254,Approved,
A009597,L009597,C009597,2022-06-04,2020-12-24,Vehicle,Online,3482,Approved,
A009598,L009598,C009598,2020-05-09,2020-01-27,Business,Agent,8575,Approved,
A009599,L009599,C009599,2024-04-16,2024-12-14,Vehicle,Online,6348,Approved,
A009600,L009600,C009600,2023-07-19,2022-09-05,Business,Online,2027,Approved,
A009601,L009601,C009601,2021-07-24,2023-03-11,Home Renovation,Agent,1270,Approved,
A009602,L009602,C009602,2022-09-20,2023-01-29,Education,Online,4880,Approved,
A009603,L009603,C009603,2020-05-18,2022-02-25,Personal,Branch,2466,Approved,
A009604,L009604,C009604,2019-02-04,2024-04-19,Home Renovation,Agent,1819,Approved,
A009605,L009605,C009605,2021-07-13,2023-12-29,Business,Online,9861,Approved,
A009606,L009606,C009606,2019-11-30,2024-10-01,Vehicle,Online,3542,Approved,
A009607,L009607,C009607,2022-02-28,2020-07-09,Personal,Online,5383,Approved,
A009608,L009608,C009608,2019-01-30,2021-08-29,Personal,Agent,1195,Approved,
A009609,L009609,C009609,2023-09-07,2023-05-19,Education,Branch,606,Approved,
A009610,L009610,C009610,2022-12-03,2020-06-30,Education,Agent,2550,Approved,
A009611,L009611,C009611,2022-10-11,2021-11-18,Home Renovation,Online,6059,Approved,
A009612,L009612,C009612,2022-06-20,2022-10-08,Vehicle,Online,5924,Approved,
A009613,L009613,C009613,2023-07-05,2023-07-17,Personal,Online,8260,Approved,
A009614,L009614,C009614,2020-07-19,2020-10-19,Education,Branch,4236,Approved,
A009615,L009615,C009615,2021-04-14,2023-07-05,Personal,Branch,8827,Approved,
A009616,L009616,C009616,2024-01-05,2021-05-09,Education,Branch,2685,Approved,
A009617,L009617,C009617,2020-04-06,2023-04-17,Business,Online,3776,Approved,
A009618,L009618,C009618,2019-04-23,2024-06-01,Business,Branch,6509,Approved,
A009619,L009619,C009619,2020-04-07,2024-02-27,Vehicle,Online,7246,Approved,
A009620,L009620,C009620,2020-08-17,2022-04-26,Home Renovation,Agent,7036,Approved,
A009621,L009621,C009621,2020-11-30,2021-09-28,Education,Online,4974,Approved,
A009622,L009622,C009622,2021-10-12,2024-07-02,Education,Branch,2292,Approved,
A009623,L009623,C009623,2019-03-04,2022-07-04,Home Renovation,Branch,2696,Approved,
A009624,L009624,C009624,2024-01-29,2022-03-09,Home Renovation,Online,3617,Approved,
A009625,L009625,C009625,2021-04-02,2020-06-09,Education,Online,2423,Approved,
A009626,L009626,C009626,2021-01-27,2022-08-21,Home Renovation,Agent,1797,Approved,
A009627,L009627,C009627,2022-04-07,2021-07-12,Personal,Agent,5891,Approved,
A009628,L009628,C009628,2022-06-23,2024-10-06,Personal,Agent,2832,Approved,
A009629,L009629,C009629,2022-12-16,2022-01-23,Personal,Agent,4096,Approved,
A009630,L009630,C009630,2019-05-14,2024-12-25,Education,Online,6605,Approved,
A009631,L009631,C009631,2024-06-24,2022-01-07,Vehicle,Online,1642,Approved,
A009632,L009632,C009632,2021-07-09,2023-04-18,Education,Online,2864,Approved,
A009633,L009633,C009633,2021-09-13,2022-05-12,Education,Online,3227,Approved,
A009634,L009634,C009634,2023-02-17,2022-11-09,Education,Branch,7656,Approved,
A009635,L009635,C009635,2019-07-25,2020-10-29,Personal,Agent,7781,Approved,
A009636,L009636,C009636,2021-09-03,2021-09-12,Education,Online,4873,Approved,
A009637,L009637,C009637,2023-08-17,2023-03-03,Personal,Branch,1337,Approved,
A009638,L009638,C009638,2021-05-26,2024-07-11,Business,Agent,8447,Approved,
A009639,L009639,C009639,2022-12-28,2021-08-28,Education,Agent,5603,Approved,
A009640,L009640,C009640,2022-11-18,2022-06-19,Vehicle,Branch,9532,Approved,
A009641,L009641,C009641,2024-02-28,2023-09-26,Business,Online,7127,Approved,
A009642,L009642,C009642,2023-07-07,2021-05-01,Vehicle,Online,680,Approved,
A009643,L009643,C009643,2022-11-18,2020-06-08,Education,Agent,9732,Approved,
A009644,L009644,C009644,2024-09-01,2024-05-31,Home Renovation,Branch,4096,Approved,
A009645,L009645,C009645,2019-02-17,2023-04-12,Personal,Online,4566,Approved,
A009646,L009646,C009646,2024-08-15,2023-08-26,Education,Branch,752,Approved,
A009647,L009647,C009647,2019-10-12,2022-04-03,Personal,Online,1257,Approved,
A009648,L009648,C009648,2024-02-28,2024-12-09,Business,Online,7119,Approved,
A009649,L009649,C009649,2023-01-14,2020-03-20,Home Renovation,Online,4386,Approved,
A009650,L009650,C009650,2023-02-13,2024-04-11,Personal,Agent,7844,Approved,
A009651,L009651,C009651,2021-04-23,2021-01-09,Business,Agent,3951,Approved,
A009652,L009652,C009652,2021-01-01,2022-12-22,Business,Branch,5538,Approved,
A009653,L009653,C009653,2021-09-13,2023-10-09,Business,Branch,4377,Approved,
A009654,L009654,C009654,2023-11-23,2023-05-07,Home Renovation,Branch,1947,Approved,
A009655,L009655,C009655,2021-06-19,2020-03-30,Vehicle,Online,6107,Approved,
A009656,L009656,C009656,2023-07-21,2020-02-10,Home Renovation,Agent,1121,Approved,
A009657,L009657,C009657,2020-02-16,2020-11-17,Personal,Agent,9496,Approved,
A009658,L009658,C009658,2021-09-04,2021-09-09,Business,Agent,720,Approved,
A009659,L009659,C009659,2019-07-27,2024-05-23,Education,Branch,4801,Approved,
A009660,L009660,C009660,2023-07-18,2023-05-03,Personal,Branch,3720,Approved,
A009661,L009661,C009661,2021-07-19,2023-03-06,Personal,Online,3594,Approved,
A009662,L009662,C009662,2023-04-21,2024-10-17,Personal,Agent,9455,Approved,
A009663,L009663,C009663,2021-01-19,2021-08-31,Home Renovation,Agent,4507,Approved,
A009664,L009664,C009664,2024-04-25,2022-03-13,Home Renovation,Online,4658,Approved,
A009665,L009665,C009665,2023-03-09,2024-05-03,Business,Online,8426,Approved,
A009666,L009666,C009666,2019-10-01,2021-10-06,Personal,Agent,5244,Approved,
A009667,L009667,C009667,2021-09-10,2021-11-27,Education,Agent,1969,Approved,
A009668,L009668,C009668,2020-02-15,2022-05-23,Personal,Agent,3033,Approved,
A009669,L009669,C009669,2024-09-25,2024-12-11,Vehicle,Agent,4123,Approved,
A009670,L009670,C009670,2019-01-05,2023-11-03,Education,Agent,5057,Approved,
A009671,L009671,C009671,2021-01-17,2024-05-24,Vehicle,Branch,763,Approved,
A009672,L009672,C009672,2019-01-22,2023-06-06,Business,Online,7511,Approved,
A009673,L009673,C009673,2020-01-20,2021-03-31,Personal,Branch,6856,Approved,
A009674,L009674,C009674,2022-03-20,2024-09-10,Vehicle,Online,6434,Approved,
A009675,L009675,C009675,2023-06-21,2023-02-06,Personal,Online,3157,Approved,
A009676,L009676,C009676,2021-04-04,2024-12-03,Education,Agent,1882,Approved,
A009677,L009677,C009677,2019-11-04,2020-08-21,Home Renovation,Branch,7936,Approved,
A009678,L009678,C009678,2022-01-12,2023-12-04,Business,Branch,5359,Approved,
A009679,L009679,C009679,2024-04-06,2022-01-06,Home Renovation,Online,508,Approved,
A009680,L009680,C009680,2022-10-02,2023-07-22,Business,Online,968,Approved,
A009681,L009681,C009681,2020-09-26,2022-08-14,Personal,Branch,4065,Approved,
A009682,L009682,C009682,2019-11-23,2022-11-02,Personal,Online,1745,Approved,
A009683,L009683,C009683,2021-01-22,2024-06-30,Home Renovation,Agent,9580,Approved,
A009684,L009684,C009684,2021-12-10,2021-11-12,Vehicle,Agent,7310,Approved,
A009685,L009685,C009685,2021-08-20,2020-07-08,Personal,Agent,6419,Approved,
A009686,L009686,C009686,2021-05-11,2024-05-07,Education,Online,2689,Approved,
A009687,L009687,C009687,2020-09-24,2023-07-27,Personal,Branch,5853,Approved,
A009688,L009688,C009688,2021-11-16,2020-03-17,Vehicle,Branch,7248,Approved,
A009689,L009689,C009689,2020-04-15,2020-03-24,Personal,Online,2830,Approved,
A009690,L009690,C009690,2023-12-19,2020-02-01,Vehicle,Agent,7758,Approved,
A009691,L009691,C009691,2019-05-17,2023-07-05,Vehicle,Agent,5048,Approved,
A009692,L009692,C009692,2024-12-26,2024-10-14,Education,Agent,3001,Approved,
A009693,L009693,C009693,2019-12-18,2023-04-03,Home Renovation,Branch,5518,Approved,
A009694,L009694,C009694,2020-12-26,2023-08-12,Personal,Online,5762,Approved,
A009695,L009695,C009695,2021-09-13,2022-01-14,Home Renovation,Agent,7727,Approved,
A009696,L009696,C009696,2022-03-29,2022-07-23,Vehicle,Branch,1953,Approved,
A009697,L009697,C009697,2021-06-22,2022-03-16,Personal,Branch,8411,Approved,
A009698,L009698,C009698,2024-06-18,2020-01-29,Home Renovation,Agent,5020,Approved,
A009699,L009699,C009699,2024-04-10,2023-03-22,Home Renovation,Online,9572,Approved,
A009700,L009700,C009700,2020-05-21,2020-01-24,Personal,Agent,6722,Approved,
A009701,L009701,C009701,2021-06-18,2024-01-19,Personal,Agent,2463,Approved,
A009702,L009702,C009702,2024-05-13,2020-06-16,Personal,Branch,1009,Approved,
A009703,L009703,C009703,2024-09-26,2022-02-14,Business,Agent,4286,Approved,
A009704,L009704,C009704,2021-10-19,2022-07-03,Vehicle,Branch,6656,Approved,
A009705,L009705,C009705,2021-03-19,2024-10-15,Business,Branch,5037,Approved,
A009706,L009706,C009706,2023-02-12,2021-05-19,Vehicle,Online,9195,Approved,
A009707,L009707,C009707,2024-01-08,2024-06-30,Vehicle,Branch,4967,Approved,
A009708,L009708,C009708,2024-08-05,2024-07-26,Education,Agent,7780,Approved,
A009709,L009709,C009709,2021-03-20,2023-09-30,Education,Branch,2134,Approved,
A009710,L009710,C009710,2020-03-23,2022-02-26,Vehicle,Agent,6173,Approved,
A009711,L009711,C009711,2020-10-11,2023-03-24,Vehicle,Online,8908,Approved,
